oid,ra,dec,snr,v_rad,v_helio,v_gsr,v_err,prior_teff,param_teff,param_logg,param_feh,param_alpha,chi_sq,_r,_RAJ2000,_DEJ2000,mode,cl,SDSS,m_SDSS,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,RAJ2000,DEJ2000,ObsDate,Q,Separation,g-r,g-i,RA2000,DEC2000
239,161.822833333,0.5691,58.315362629,44.476,44.4721,-91.5493,9.61,4305.06,4705.57,4.99999290512,-0.361878355764,4.49330137327E-4,27.0279,3.7E-5,161.822877,0.569104,1,6,J104717.48+003408.7,,,19.031,0.023,16.671,0.0040,15.717,0.0030,15.369,0.0040,15.196,0.0050,161.82287,0.569099,2001.1455,3,4.384767692330076E-5,0.9539995,1.3019991,10:47:17.48,+00:34:08.8
579,161.822833333,0.5691,60.1377223904,43.5213,43.5175,-92.5039,10.511,4305.06,4729.88,4.99975831121,-0.453995505325,0.00518887861948,34.9155,3.7E-5,161.822877,0.569104,1,6,J104717.48+003408.7,,,19.031,0.023,16.671,0.0040,15.717,0.0030,15.369,0.0040,15.196,0.0050,161.82287,0.569099,2001.1455,3,4.384767692330076E-5,0.9539995,1.3019991,10:47:17.48,+00:34:08.8
232,161.8235,0.418813888889,63.7813753597,220.844,220.824,84.3495,9.445,4644.18,6500.0,5.0,-0.525,0.0,55.9639,1.5E-5,161.823514,0.418813,1,6,J104717.64+002507.7,,,18.063,0.012,16.247,0.0040,15.48,0.0040,15.15,0.0040,14.954,0.0050,161.823515,0.418813,1999.2205,3,1.4027817007676671E-5,0.7670002,1.0970001,10:47:17.64,+00:25:07.7
570,161.8235,0.418813888889,68.2206252605,221.326,221.306,84.8314,9.373,4644.18,4276.5,1.11303186044E-4,-2.49902871065,2.20289086923E-4,131.234,1.5E-5,161.823514,0.418813,1,6,J104717.64+002507.7,,,18.063,0.012,16.247,0.0040,15.48,0.0040,15.15,0.0040,14.954,0.0050,161.823515,0.418813,1999.2205,3,1.4027817007676671E-5,0.7670002,1.0970001,10:47:17.64,+00:25:07.7
923,161.82425,-1.96987222222,21.5745727355,22.7475,22.7457,-120.824,15.246,3987.99,5500.0,5.0,0.0,0.0,55.3223,1.4E-5,161.824264,-1.969872,1,6,J104717.82-015811.5,,,20.232,0.047,18.587,0.0070,17.875,0.0060,17.592,0.0070,17.474,0.017,161.824264,-1.969872,2000.116,3,1.3993491104984082E-5,0.7119999,0.99500084,10:47:17.82,-01:58:11.5
449,161.824625,-0.950258333333,70.2357706341,21.6022,21.6003,-118.97,3.876,4441.96,4304.23,3.13281956371,-1.00005484743,0.31326117414,5.18102,4.4E-5,161.824661,-0.950262,1,6,J104717.92-005700.9,,,19.412,0.026,16.938,0.0040,15.798,0.0040,15.366,0.0040,15.113,0.0050,161.824669,-0.950258,1999.2205,3,3.6181321022544456E-5,1.1399994,1.5719995,10:47:17.91,-00:57:00.9
905,161.827625,-2.16545,32.3446897509,57.8614,57.8566,-86.2785,13.835,4424.2,4500.0,5.0,-2.0,0.4,21.0915,5.1E-5,161.827676,-2.165451,1,6,J104718.64-020955.6,,,20.077,0.051,18.453,0.0070,17.727,0.0060,17.456,0.0060,17.344,0.018,161.827676,-2.165451,2000.1734,1,5.097338997308947E-5,0.72599983,0.99699974,10:47:18.63,-02:09:55.6
814,161.830166667,-2.78712222222,38.634955546,10.9776,10.9766,-134.956,4.51,5690.09,4848.66,4.99999747941,-0.395294835711,5.03000454763E-4,3.57443,4.8E-5,161.830215,-2.787122,1,6,J104719.25-024713.6,,,20.033,0.048,17.87,0.0060,17.003,0.0050,16.723,0.0050,16.565,0.0090,161.830215,-2.787122,2000.116,3,4.8276337983751036E-5,0.8670006,1.1470013,10:47:19.24,-02:47:13.6
236,161.830833333,0.487008333333,25.385013803,-52.5569,-52.5523,-188.812,11.134,4519.79,5139.37,4.15128963279,-1.15129970146,0.278969533636,7.30348,3.7E-5,161.830869,0.487009,1,6,J104719.40+002913.2,,,18.864,0.021,17.442,0.0050,16.926,0.0040,16.719,0.0050,16.663,0.01,161.83087,0.487007,2001.1455,3,3.567194171043613E-5,0.51599884,0.7229996,10:47:19.40,+00:29:13.2
577,161.830833333,0.487008333333,23.2872475496,-53.5723,-53.5677,-189.827,16.312,4519.79,5828.13,5.0,-1.036328125,0.4,55.9339,3.7E-5,161.830869,0.487009,1,6,J104719.40+002913.2,,,18.864,0.021,17.442,0.0050,16.926,0.0040,16.719,0.0050,16.663,0.01,161.83087,0.487007,2001.1455,3,3.567194171043613E-5,0.51599884,0.7229996,10:47:19.40,+00:29:13.2
931,161.831666667,-1.816225,34.9238953554,58.1631,58.1583,-84.9526,8.546,4757.1,4698.77,4.99995999802,-0.89337713514,1.4627329475E-4,18.6264,2.6E-5,161.831694,-1.816226,1,6,J104719.60-014858.4,,,20.222,0.056,18.211,0.0070,17.323,0.0050,16.972,0.0050,16.795,0.011,161.831693,-1.816226,2000.1734,1,2.7337564545175066E-5,0.8880005,1.2390003,10:47:19.60,-01:48:58.4
921,161.835541667,-2.05919444444,44.5236342172,12.9655,12.9645,-130.851,10.54,5297.39,5037.87,4.99999707431,-0.850068339897,5.53531053008E-4,29.648,4.1E-5,161.835583,-2.059195,1,6,J104720.54-020333.1,,,18.962,0.02,17.303,0.0060,16.634,0.0060,16.377,0.0060,16.255,0.01,161.835583,-2.059195,2000.116,3,4.131004464307312E-5,0.6689987,0.9259987,10:47:20.53,-02:03:33.1
812,161.84525,-2.73334722222,38.1483759023,-18.232,-18.2305,-163.989,3.21,5103.13,5250.0,5.0,-1.05,0.4,2.58815,3.2E-5,161.845282,-2.733347,1,6,J104722.86-024400.0,,,19.247,0.027,17.477,0.0050,16.756,0.0040,16.492,0.0040,16.357,0.0080,161.845282,-2.733348,2000.116,3,3.196436573270255E-5,0.72099876,0.9849987,10:47:22.86,-02:44:00.0
535,161.846208333,0.0648583333333,57.046971292,3434.34,3434.04,3296.53,9.022,5024.85,7000.0,5.0,0.2,0.0,46.9752,3.3E-5,161.84624,0.06486,1,6,J104723.09+000353.4,,,17.965,0.013,16.727,0.0040,16.218,0.0040,15.961,0.0040,15.858,0.0070,161.846241,0.064858,2001.1455,3,3.1710808592109684E-5,0.5089989,0.76599884,10:47:23.09,+00:03:53.5
233,161.84625,0.420577777778,64.2447369865,53.2892,53.2845,-83.1562,9.912,4952.37,5114.05,4.99965821004,-0.496789508056,1.07581509152E-5,37.0402,3.2E-5,161.846291,0.420578,1,6,J104723.10+002514.0,,,17.845,0.012,16.048,0.0030,15.319,0.0030,15.035,0.0030,14.901,0.0040,161.846282,0.420577,2001.1455,3,4.0999497662327294E-5,0.7290001,1.0130005,10:47:23.10,+00:25:14.1
576,161.84625,0.420577777778,82.5816830478,52.2779,52.2734,-84.1673,10.484,4952.37,5178.11,4.99920939744,-0.501264342932,1.56588114631E-4,62.6065,3.2E-5,161.846291,0.420578,1,6,J104723.10+002514.0,,,17.845,0.012,16.048,0.0030,15.319,0.0030,15.035,0.0030,14.901,0.0040,161.846282,0.420577,2001.1455,3,4.0999497662327294E-5,0.7290001,1.0130005,10:47:23.10,+00:25:14.1
935,161.846541667,-1.61563888889,39.610650867,105.849,105.84,-36.6642,9.829,4522.22,5000.0,5.0,-1.5329767582,0.4,35.1633,4.0E-5,161.846582,-1.615639,1,6,J104723.18-013656.3,,,19.257,0.023,17.543,0.0050,16.857,0.0040,16.601,0.0050,16.453,0.0080,161.846582,-1.615639,2000.116,3,4.031711899445603E-5,0.6859989,0.94199944,10:47:23.17,-01:36:56.3
124,161.847208333,-0.333175,33.5182818732,-35.5559,-35.5527,-174.257,3.323,3723.87,5500.2,4.31656922521,-0.358161783209,0.371957756302,4.28227,4.6E-5,161.847253,-0.333172,1,6,J104723.34-001959.4,,,19.395,0.029,17.745,0.0050,17.145,0.0050,16.917,0.0050,16.81,0.011,161.847254,-0.333174,2001.1455,3,4.4766878669735195E-5,0.6000004,0.828001,10:47:23.33,-00:19:59.4
103,161.847708333,-0.802738888889,54.3151385651,17.5663,17.5647,-122.538,3.201,4289.88,4875.8,4.99998735773,-0.518979566132,1.48699495752E-4,5.14642,5.1E-5,161.847757,-0.80274,1,6,J104723.46-004809.8,,,19.345,0.034,17.155,0.0040,16.279,0.0040,15.953,0.0040,15.776,0.0060,161.847759,-0.802739,2001.1455,3,4.867490699758E-5,0.87600136,1.2020006,10:47:23.45,-00:48:09.9
248,161.848791667,0.916666666667,40.2931851742,32.2523,32.2494,-102.684,9.375,4099.24,5000.0,5.0,-0.5,0.0,70.8355,2.4E-5,161.848817,0.916673,1,6,J104723.71+005500.0,,,19.212,0.027,17.434,0.0050,16.772,0.0040,16.538,0.0040,16.403,0.0090,161.848816,0.916666,2001.1455,3,2.6109533514313288E-5,0.66200066,0.8959999,10:47:23.71,+00:55:00.0
592,161.848791667,0.916666666667,36.9741879717,35.1525,35.1494,-99.7842,10.428,4099.24,4830.78,4.89729083221,-0.500286828303,3.82472479021E-5,125.653,2.4E-5,161.848817,0.916673,1,6,J104723.71+005500.0,,,19.212,0.027,17.434,0.0050,16.772,0.0040,16.538,0.0040,16.403,0.0090,161.848816,0.916666,2001.1455,3,2.6109533514313288E-5,0.66200066,0.8959999,10:47:23.71,+00:55:00.0
857,161.850375,-2.55473611111,37.3164894616,56.6001,56.5955,-88.6403,3.998,4201.69,4500.0,5.0,-2.0,0.4,4.30588,1.9E-5,161.850394,-2.554737,1,6,J104724.09-023317.0,,,19.986,0.047,18.247,0.0070,17.502,0.0060,17.192,0.0060,17.035,0.013,161.850394,-2.554737,2000.1734,1,1.9001917833970386E-5,0.74499893,1.0550003,10:47:24.09,-02:33:17.0
845,161.853041667,-2.51753333333,40.3358966444,24.581,24.5789,-120.546,4.04,4823.68,5202.01,4.499985599,-1.09697357848,0.229245550525,4.17279,4.9E-5,161.853091,-2.517534,1,6,J104724.74-023103.1,,,18.936,0.023,17.461,0.0050,16.923,0.0040,16.725,0.0050,16.644,0.011,161.853091,-2.517534,2000.1734,1,4.928989383552193E-5,0.5380001,0.73600006,10:47:24.73,-02:31:03.1
565,161.856291667,0.283725,38.1656321645,-31.0,-30.9973,-167.838,10.009,4493.95,5079.81,4.91214884545,-0.340649476024,7.9413997315E-4,91.6814,1.4E-5,161.856305,0.283724,1,6,J104725.51+001701.4,,,19.484,0.03,17.557,0.0050,16.835,0.0050,16.565,0.0050,16.419,0.0090,161.856306,0.283724,1999.2205,3,1.3370285336648764E-5,0.7220001,0.9919987,10:47:25.51,+00:17:01.4
803,161.857875,-2.55630277778,54.3667221609,22.0772,22.0754,-123.155,2.477,5234.72,5000.42,4.00017058945,-1.23828491893,0.376805631613,3.48182,3.1E-5,161.857906,-2.556302,1,6,J104725.89-023322.6,,,18.511,0.017,16.856,0.0040,16.279,0.0040,16.093,0.0040,16.01,0.0070,161.857906,-2.556302,2000.1734,1,3.097891645929729E-5,0.5770016,0.7630005,10:47:25.89,-02:33:22.7
128,161.858791667,-0.299530555556,45.8757796468,45.341,45.337,-93.2522,2.198,4566.46,4837.0,4.96298216888,-0.736999485315,0.155584468682,2.10656,2.6E-5,161.858819,-0.299534,1,6,J104726.11-001758.3,,,19.843,0.04,17.669,0.0050,16.855,0.0050,16.54,0.0050,16.367,0.0090,161.858818,-0.299532,2001.1455,3,2.754880518968904E-5,0.8140011,1.1289997,10:47:26.11,-00:17:58.3
920,161.8605,-2.050575,33.9205399035,-38.7616,-38.7584,-182.517,9.164,4801.83,5000.0,5.0,-1.5,0.4,19.857,1.7E-5,161.860517,-2.050575,1,6,J104726.52-020302.0,,,19.969,0.039,18.14,0.0070,17.417,0.0070,17.162,0.0070,17.04,0.014,161.860517,-2.050575,2000.116,3,1.698911373294283E-5,0.7229996,0.97799873,10:47:26.52,-02:03:02.1
882,161.860875,-2.32666388889,43.6392921274,51.2208,51.2165,-93.3448,9.782,4480.26,4651.71,4.99994119577,-1.15361657713,0.246624885727,10.5491,2.2E-5,161.860897,-2.326664,1,6,J104726.61-021935.9,,,19.96,0.037,17.934,0.0060,17.046,0.0050,16.742,0.0050,16.538,0.0090,161.860897,-2.326664,2000.116,3,2.1982144201550264E-5,0.8880005,1.1919994,10:47:26.61,-02:19:36.0
807,161.86175,-2.85171944444,51.4803796819,11.7763,11.7754,-134.303,2.931,4474.44,4585.74,4.9999995804,-0.700140522476,3.76573645698E-5,3.56831,1.9E-5,161.861769,-2.851721,1,6,J104726.82-025106.1,,,19.591,0.035,17.366,0.0050,16.436,0.0040,16.119,0.0040,15.955,0.0070,161.861769,-2.851721,2000.116,3,1.9040121334837476E-5,0.9299984,1.2469997,10:47:26.82,-02:51:06.2
109,161.862208333,-0.657563888889,43.4450266073,77.7154,77.7085,-61.9445,2.144,6656.54,5250.0,5.0,-1.52192603499,0.4,1.70173,3.0E-5,161.86224,-0.657561,1,6,J104726.93-003927.2,,,18.608,0.02,17.191,0.0040,16.664,0.0040,16.451,0.0040,16.327,0.0080,161.862238,-0.657563,2001.1455,3,3.179642263643251E-5,0.5270004,0.7399998,10:47:26.93,-00:39:27.2
455,161.862208333,-0.657563888889,41.2694719075,80.1843,80.1773,-59.4757,3.4,6656.54,4819.09,3.54020103288,-0.91387878031,0.331101948217,6.11592,3.0E-5,161.86224,-0.657561,1,6,J104726.93-003927.2,,,18.608,0.02,17.191,0.0040,16.664,0.0040,16.451,0.0040,16.327,0.0080,161.862238,-0.657563,2001.1455,3,3.179642263643251E-5,0.5270004,0.7399998,10:47:26.93,-00:39:27.2
116,161.863833333,-0.401313888889,44.1464985031,4.8163,4.8159,-134.071,2.163,4315.2,4547.74,4.99796204948,-0.809736238251,0.0774442117524,1.84161,3.4E-5,161.86387,-0.401317,1,6,J104727.32-002404.7,,,20.01,0.045,17.868,0.0060,16.954,0.0050,16.57,0.0050,16.329,0.0090,161.863867,-0.401314,2001.1455,3,3.6797852403193244E-5,0.91399956,1.2980003,10:47:27.32,-00:24:04.7
105,161.863958333,-0.691994444444,54.3492115121,36.3524,36.3492,-103.404,1.771,4396.65,5085.96,4.86093343233,-0.539982761251,0.111244108239,2.53846,1.8E-5,161.863979,-0.691995,1,6,J104727.35-004131.1,,,18.772,0.024,16.881,0.0040,16.205,0.0040,15.986,0.0040,15.868,0.0070,161.863976,-0.691995,2001.1455,3,2.0672958899604893E-5,0.6760006,0.89500046,10:47:27.35,-00:41:31.2
877,161.865,-2.34630833333,33.5251625416,28.6557,28.6533,-115.96,13.1,5207.3,4245.1,4.999943814,-2.04568666723,3.20091487012E-4,8.47327,4.7E-5,161.865047,-2.346309,1,6,J104727.61-022046.7,,,19.453,0.026,18.084,0.0060,17.543,0.0050,17.339,0.0060,17.215,0.013,161.865047,-2.346309,2000.116,3,4.696532865261291E-5,0.54100037,0.74499893,10:47:27.60,-02:20:46.7
911,161.866875,-2.14247222222,43.5896503449,61.1348,61.1298,-82.8884,9.875,4769.85,4833.29,3.02706807316,-1.17524498416,0.379372603843,32.3919,2.7E-5,161.866902,-2.142474,1,6,J104728.05-020832.9,,,18.845,0.022,17.451,0.0050,16.886,0.0040,16.708,0.0050,16.645,0.012,161.866902,-2.142474,2000.1734,1,2.7039631146763223E-5,0.56500053,0.74300003,10:47:28.05,-02:08:32.9
182,161.86825,0.0329944444444,85.2146703277,-18.1179,-18.1163,-155.697,9.502,5143.13,5254.05,4.99993762077,-0.413157728143,4.52290561388E-4,37.8337,4.9E-5,161.868299,0.032994,1,6,J104728.39+000158.7,,,17.914,0.012,16.061,0.0030,15.424,0.0040,15.182,0.0040,15.084,0.0050,161.868299,0.032994,2001.1455,3,4.90020074706749E-5,0.63700104,0.87900066,10:47:28.38,+00:01:58.8
527,161.86825,0.0329944444444,81.8233227897,-16.9101,-16.9087,-154.489,9.004,5143.13,4956.13,4.49992600869,-0.968788114863,0.223436243477,26.1484,4.9E-5,161.868299,0.032994,1,6,J104728.39+000158.7,,,17.914,0.012,16.061,0.0030,15.424,0.0040,15.182,0.0040,15.084,0.0050,161.868299,0.032994,2001.1455,3,4.90020074706749E-5,0.63700104,0.87900066,10:47:28.38,+00:01:58.8
939,161.86825,-1.60640833333,24.1007084279,30.4985,30.496,-111.953,13.206,0.0,4052.32,3.603959282,-4.00124340001,0.4,15.3651,1.6E-5,161.868266,-1.606409,1,6,J104728.38-013623.0,,,19.539,0.028,18.388,0.0070,17.844,0.0060,17.683,0.0070,17.513,0.015,161.868266,-1.606409,2000.116,3,1.6007600241695396E-5,0.5440006,0.7049999,10:47:28.38,-01:36:23.1
932,161.871125,-2.03961111111,27.5512539504,235.318,235.299,91.5857,15.932,4134.16,4597.65,0.0759258785325,-1.80475763134,0.0951832352657,10.4243,3.5E-5,161.87116,-2.039611,1,6,J104729.07-020222.6,,,19.211,0.023,18.05,0.0060,17.53,0.0060,17.298,0.0060,17.138,0.014,161.87116,-2.039611,2000.116,3,3.497800260873271E-5,0.51999855,0.7519989,10:47:29.07,-02:02:22.6
854,161.87125,-2.417175,45.0167110356,33.2844,33.2817,-111.529,2.462,5184.93,4191.7,3.11659077251,-2.49922757611,0.306750597328,3.55316,3.7E-5,161.871287,-2.417174,1,6,J104729.10-022501.8,,,19.058,0.021,17.515,0.0050,16.867,0.0040,16.645,0.0050,16.452,0.0080,161.871287,-2.417174,2000.116,3,3.6980601711712995E-5,0.6479988,0.86999893,10:47:29.10,-02:25:01.8
169,161.875541667,-0.0234861111111,47.1959843366,222.266,222.247,84.506,2.287,5023.5,4454.19,2.98544169211,-2.49998701716,5.07850083692E-7,1.51187,4.5E-5,161.875586,-0.023486,1,6,J104730.14-000124.5,,,18.844,0.019,17.398,0.0050,16.749,0.0050,16.504,0.0050,16.324,0.0080,161.875587,-0.023486,1999.2205,3,4.433313548771874E-5,0.64900017,0.894001,10:47:30.13,-00:01:24.5
514,161.875541667,-0.0234861111111,44.614067042,223.218,223.198,85.4574,1.988,5023.5,4002.02,1.01300160244,-3.26780509061,0.375552543333,31.7591,4.5E-5,161.875586,-0.023486,1,6,J104730.14-000124.5,,,18.844,0.019,17.398,0.0050,16.749,0.0050,16.504,0.0050,16.324,0.0080,161.875587,-0.023486,1999.2205,3,4.433313548771874E-5,0.64900017,0.894001,10:47:30.13,-00:01:24.5
235,161.875666667,0.442591666667,40.9957734697,28.1393,28.1368,-108.2,10.607,4702.19,4586.09,5.0,-1.5,0.4,22.3389,3.1E-5,161.875702,0.442594,1,6,J104730.16+002633.3,,,19.456,0.03,17.291,0.0050,16.407,0.0040,16.032,0.0040,15.836,0.0060,161.875698,0.442593,2001.1455,3,3.540890902151832E-5,0.8840008,1.2590008,10:47:30.16,+00:26:33.3
586,161.875666667,0.442591666667,39.2063460838,28.5185,28.516,-107.821,10.717,4702.19,4500.0,5.0,-0.5,2.5E-4,22.1864,3.1E-5,161.875702,0.442594,1,6,J104730.16+002633.3,,,19.456,0.03,17.291,0.0050,16.407,0.0040,16.032,0.0040,15.836,0.0060,161.875698,0.442593,2001.1455,3,3.540890902151832E-5,0.8840008,1.2590008,10:47:30.16,+00:26:33.3
187,161.876,0.0532305555556,79.1752762246,4.8802,4.8798,-132.63,9.874,5031.93,4693.1,4.90421892361,-1.0176445037,0.185841497837,26.2949,4.8E-5,161.876051,0.053228,1,6,J104730.25+000311.6,,,18.562,0.019,16.54,0.0040,15.786,0.0040,15.434,0.0040,15.298,0.0060,161.876048,0.053229,2001.1455,3,5.1063965906936E-5,0.75400066,1.1060009,10:47:30.24,+00:03:11.6
825,161.876958333,-2.62466388889,33.7526944816,52.8748,52.8704,-92.5337,3.465,5032.66,4749.37,4.77307008446,-2.09212924286,0.393071423266,6.04947,3.1E-5,161.876989,-2.624665,1,6,J104730.47-023728.7,,,19.109,0.026,17.646,0.0050,17.092,0.0050,16.898,0.0050,16.809,0.012,161.876989,-2.624665,2000.1734,1,3.065497184285325E-5,0.55400085,0.7479992,10:47:30.47,-02:37:28.8
122,161.877291667,-0.324477777778,38.0278234513,35.5213,35.5181,-103.122,2.056,4711.11,5093.57,4.1119035878,-0.999995656771,0.300715114123,2.25949,5.1E-5,161.877347,-0.324478,1,6,J104730.56-001928.1,,,19.077,0.026,17.589,0.0050,17.043,0.0050,16.84,0.0050,16.762,0.011,161.877343,-0.324477,2001.1455,3,5.533255891363936E-5,0.54600143,0.74900055,10:47:30.55,-00:19:28.1
467,161.877291667,-0.324477777778,35.2838145727,36.145,36.1418,-102.498,3.908,4711.11,4768.88,2.49999579238,-0.41960464957,0.335946116867,7.68919,5.1E-5,161.877347,-0.324478,1,6,J104730.56-001928.1,,,19.077,0.026,17.589,0.0050,17.043,0.0050,16.84,0.0050,16.762,0.011,161.877343,-0.324477,2001.1455,3,5.533255891363936E-5,0.54600143,0.74900055,10:47:30.55,-00:19:28.1
846,161.879791667,-2.48896111111,24.7486349943,40.251,40.2476,-104.76,5.646,3301.11,4750.0,5.0,-1.56795329712,0.4,5.5525,1.9E-5,161.879811,-2.488962,1,6,J104731.15-022920.2,,,20.888,0.072,18.915,0.0090,18.157,0.0070,17.892,0.0080,17.756,0.019,161.879811,-2.488962,2000.116,3,1.933520448694809E-5,0.7580013,1.0230007,10:47:31.15,-02:29:20.3
246,161.880458333,0.686405555556,43.5730111399,33.9703,33.9673,-101.625,10.572,6102.04,4883.79,4.49952011504,-1.50010660071,0.368972815921,17.3762,2.5E-5,161.880482,0.686403,1,6,J104731.31+004111.0,,,18.588,0.016,16.811,0.0040,16.189,0.0040,15.977,0.0040,15.9,0.0070,161.880483,0.686405,1999.2205,3,2.3802885727710082E-5,0.62200165,0.8340006,10:47:31.31,+00:41:11.1
242,161.881125,0.482661111111,30.1255217068,42.8996,42.8958,-93.3127,9.534,0.0,4543.23,3.23487332389,-1.08981127079,2.25514107019E-4,41.6426,4.3E-5,161.881169,0.482661,1,6,J104731.48+002857.5,,,18.911,0.021,17.473,0.0050,16.943,0.0040,16.726,0.0050,16.644,0.01,161.881168,0.482662,2001.1455,3,4.399857908919189E-5,0.5299988,0.74699974,10:47:31.47,+00:28:57.6
583,161.881125,0.482661111111,29.3212643272,41.4197,41.4161,-94.7924,8.953,0.0,5259.77,5.0,-1.5140625,0.4,12.2308,4.3E-5,161.881169,0.482661,1,6,J104731.48+002857.5,,,18.911,0.021,17.473,0.0050,16.943,0.0040,16.726,0.0050,16.644,0.01,161.881168,0.482662,2001.1455,3,4.399857908919189E-5,0.5299988,0.74699974,10:47:31.47,+00:28:57.6
933,161.888166667,-1.92871666667,45.815263069,31.4561,31.4535,-111.914,12.109,4271.75,4866.74,4.99871983248,-0.547898214854,1.52455236577E-5,41.5657,2.4E-5,161.888191,-1.928717,1,6,J104733.16-015543.3,,,19.591,0.032,17.696,0.0050,16.89,0.0040,16.572,0.0050,16.397,0.0090,161.888191,-1.928717,2000.116,3,2.4321498971356593E-5,0.80599976,1.1239986,10:47:33.16,-01:55:43.4
215,161.89025,0.169541666667,51.1661864682,23.4313,23.4292,-113.712,10.463,5033.65,5236.87,4.97364153692,-0.471481336162,3.33946677452E-4,22.0788,3.7E-5,161.890291,0.169538,1,6,J104733.66+001010.3,,,18.638,0.019,16.975,0.0040,16.356,0.0040,16.086,0.0040,15.966,0.0080,161.890287,0.169541,2001.1455,3,4.116345134993631E-5,0.6189995,0.88899994,10:47:33.66,+00:10:10.4
566,161.89025,0.169541666667,51.2433398873,26.9028,26.9004,-110.241,10.123,5033.65,5346.04,4.9576814586,-0.511450461806,7.35386090492E-5,235.422,3.7E-5,161.890291,0.169538,1,6,J104733.66+001010.3,,,18.638,0.019,16.975,0.0040,16.356,0.0040,16.086,0.0040,15.966,0.0080,161.890287,0.169541,2001.1455,3,4.116345134993631E-5,0.6189995,0.88899994,10:47:33.66,+00:10:10.4
247,161.891833333,0.694488888889,27.9959152512,135.158,135.146,-0.407289,11.875,5128.06,5000.0,4.725,-0.5,0.0,63.5569,1.9E-5,161.891849,0.694487,1,6,J104734.04+004140.1,,,19.241,0.023,17.675,0.0050,17.049,0.0050,16.78,0.0050,16.632,0.0090,161.891852,0.694488,1999.2205,3,1.5779313362145242E-5,0.62599945,0.89499855,10:47:34.04,+00:41:40.2
590,161.891833333,0.694488888889,27.2651297188,145.946,145.933,10.3794,15.905,5128.06,4750.0,5.0,-0.5,0.0,432.112,1.9E-5,161.891849,0.694487,1,6,J104734.04+004140.1,,,19.241,0.023,17.675,0.0050,17.049,0.0050,16.78,0.0050,16.632,0.0090,161.891852,0.694488,1999.2205,3,1.5779313362145242E-5,0.62599945,0.89499855,10:47:34.04,+00:41:40.2
251,161.893666667,0.953111111111,37.547482959,160.269,160.255,25.4893,9.603,4611.08,6500.0,5.0,0.0,0.0,17.2085,1.9E-5,161.893685,0.953112,1,6,J104734.48+005711.2,,,19.08,0.025,17.5,0.0050,16.826,0.0040,16.557,0.0050,16.419,0.0090,161.893686,0.953112,2001.1455,3,1.8352003039242984E-5,0.6739998,0.9430008,10:47:34.48,+00:57:11.2
595,161.893666667,0.953111111111,34.7368332323,161.766,161.752,26.9865,8.758,4611.08,5505.83,3.50162298036,-1.67813885816,0.396458157205,23.4412,1.9E-5,161.893685,0.953112,1,6,J104734.48+005711.2,,,19.08,0.025,17.5,0.0050,16.826,0.0040,16.557,0.0050,16.419,0.0090,161.893686,0.953112,2001.1455,3,1.8352003039242984E-5,0.6739998,0.9430008,10:47:34.48,+00:57:11.2
928,161.893708333,-1.96429166667,32.9537704788,89.2002,89.1928,-54.2716,10.021,5262.71,4681.0,4.49903240012,-0.951740499829,0.277981541019,13.5229,4.4E-5,161.893753,-1.964291,1,6,J104734.50-015751.4,,,20.006,0.041,18.022,0.0060,17.198,0.0050,16.875,0.0050,16.697,0.011,161.893752,-1.964291,2000.116,3,4.464573066213101E-5,0.8239994,1.1469994,10:47:34.49,-01:57:51.5
468,161.895875,-0.250333333333,70.5366635051,-7.0925,-7.0919,-145.487,2.333,4449.7,4400.6,4.99999940954,-0.615340826818,3.91602236512E-4,2.06863,4.6E-5,161.895922,-0.250332,1,6,J104735.02-001501.1,,,19.324,0.029,16.836,0.0040,15.822,0.0040,15.438,0.0040,15.246,0.0050,161.895921,-0.250332,2001.1455,3,4.701846035786707E-5,1.0140009,1.3980007,10:47:35.01,-00:15:01.2
129,161.897208333,-0.233886111111,65.7352422245,25.3441,25.3419,-113.002,2.259,4359.06,4666.95,4.9999996244,-0.462995925619,0.00177370837921,3.25311,1.7E-5,161.897229,-0.233884,1,6,J104735.33-001401.9,,,19.332,0.028,16.871,0.0040,15.946,0.0040,15.636,0.0040,15.477,0.0060,161.897225,-0.233885,2001.1455,3,2.077437273583216E-5,0.9250002,1.2350006,10:47:35.33,-00:14:02.0
477,161.897208333,-0.233886111111,62.9892859658,26.9272,26.9249,-111.419,2.64,4359.06,5050.14,4.99987952469,-0.0228960261089,0.124963718938,5.53937,1.7E-5,161.897229,-0.233884,1,6,J104735.33-001401.9,,,19.332,0.028,16.871,0.0040,15.946,0.0040,15.636,0.0040,15.477,0.0060,161.897225,-0.233885,2001.1455,3,2.077437273583216E-5,0.9250002,1.2350006,10:47:35.33,-00:14:02.0
