# oid   ra              dec                verr     vgsr                  ew        b                    l                    u           g           r_cone       i            z            err_u         err_g         err_r         err_i         err_z         dered_u     dered_g     dered_r      dered_i      dered_z     
  342   162.847833333   0.0678916666667    2.802    -189.58130055541994   0.7699    50.46196651187637    251.1456118517463    19.802706   17.41219    16.382557    16.016445    15.815004    0.047113657   0.0054051634  0.0043151947  0.004760113   0.007254807   19.585413   17.252308   16.266598    15.928517    15.752662   
  343   162.932666667   0.0630777777778    4.414    -88.67009450683594    0.5825    50.517799451618515   251.2462727109047    18.70695    17.179663   16.610123    16.394419    16.300247    0.024292268   0.0050737043  0.0044451403  0.005056088   0.008956457   18.492016   17.021517   16.495422    16.307446    16.23858    
  344   162.450541667   0.0112083333333    3.851    -130.61219906005857   0.74      50.14299056246367    250.76427496651598   19.24405    17.40278    16.673285    16.40232     16.246521    0.03276063    0.0051704086  0.0045552156  0.0047999453  0.008766638   19.02805    17.243849   16.558014    16.314915    16.18455    
  345   163.002125      0.0270694444444    1.72     -134.13940000009535   0.85      50.5404709275605     251.36407365089755   19.383902   17.037718   16.049765    15.710293    15.523571    0.035935722   0.004912981   0.0041524693  0.0046315095  0.006546397   19.171597   16.881506   15.936467    15.624383    15.46266    
  346   162.553958333   0.00936111111111   3.856    -29.5906025024414     0.3412    50.21433748888031    250.88129299766723   18.704626   17.221458   16.616245    16.346022    16.221302    0.024432912   0.0048987954  0.0044942265  0.0047789128  0.008582996   18.479984   17.056168   16.496363    16.25512     16.15685    
  347   162.803041667   -0.0112027777778   4.806    -117.1651008331299    0.6983    50.374092104811666   251.182114463574     19.382793   17.316301   16.51396     16.229185    16.082848    0.02384552    0.0048286878  0.0044223657  0.004649573   0.007420121   19.158285   17.15111    16.39415     16.138336    16.018435   
  348   162.624708333   -0.00928055555556  4.535    -67.74109698486328    0.8353    50.25065509371239    250.98055807816132   19.793509   18.011166   17.328505    17.073343    16.891775    0.031715948   0.0060104816  0.0051757656  0.005661796   0.011467063   19.584707   17.85753    17.217075    16.98885     16.83187    
  350   162.94575       -0.0834888888889   8.022    -46.33770024414062    0.6552    50.42188337902443    251.4216012469479    19.824305   17.856644   17.049301    16.740816    16.572435    0.034980502   0.0056577693  0.0049552056  0.005238323   0.00916651    19.598955   17.690832   16.92904     16.649628    16.507782   
  351   162.775916667   -0.0754472222222   2.367    -119.27860054931641   0.8154    50.30918939145979    251.22206183332068   18.63375    16.436943   15.577834    15.30371     15.157571    0.015298442   0.004039305   0.0039248765  0.0041406886  0.0053784754  18.398544   16.26388    15.452314    15.208532    15.090089   
  352   162.718291667   -0.0888444444444   2.57     -105.5506993408203    0.7125    50.25933434743083    251.17219391197108   17.587786   15.938132   15.309828    15.106262    15.02256     0.009437675   0.0037908733  0.0038180002  0.004159291   0.005196803   17.361977   15.771984   15.189323    15.014888    14.957774   
  353   162.450541667   0.0112083333333    4.258    -132.55730041046144   0.5841    50.14299056246367    250.76427496651598   19.24405    17.40278    16.673285    16.40232     16.246521    0.03276063    0.0051704086  0.0045552156  0.0047999453  0.008766638   19.02805    17.243849   16.558014    16.314915    16.18455    
  354   162.865958333   -0.122155555556    4.961    -62.95400344238281    0.4683    50.3385613001276     251.37412889538004   19.242828   17.596785   16.962833    16.745367    16.640774    0.02156571    0.005147361   0.004832559   0.005115926   0.009420847   19.002075   17.419641   16.834354    16.647945    16.571701   
  356   163.057166667   -0.181363888889    2.759    -132.7734996734619    0.77      50.42905019017084    251.65411552632523   18.544119   16.283579   15.352717    15.035224    14.866777    0.014566297   0.003997491   0.0039019764  0.004155257   0.004979184   18.28632    16.093893   15.215141    14.930904    14.792813   
  357   162.807208333   -0.142563888889    3.759    -141.48969998521804   1.032     50.282970182663796   251.33047596323632   19.543146   17.029507   16.00003     15.649567    15.464572    0.0255583     0.004440132   0.0041256975  0.0042818156  0.0058946013  19.301163   16.851458   15.870894    15.551647    15.395145   
  358   162.719875      -0.130566666667    1.98     -120.84889981689454   0.7907    50.230587971923235   251.21954093265467   17.757364   15.910153   15.233816    15.0105915   14.916396    0.009864445   0.0038144211  0.0038115052  0.004155765   0.0049812775  17.529297   15.742344   15.112106    14.918303    14.850963   
  359   162.724375      -0.155530555556    4.366    -93.60709942016602    0.4988    50.215865906334265   251.25183067189312   18.464918   17.074867   16.503506    16.282732    16.179644    0.014218177   0.0045506554  0.00432528    0.004722625   0.00763502    18.23525    16.90588    16.380941    16.189795    16.11375    
  360   162.799208333   -0.206036111111    2.105    -99.07740054321289    0.5629    50.231896138870646   251.39073171904      17.989073   16.560234   15.986526    15.762859    15.65743     0.012192804   0.00637608    0.00686862    0.007252044   0.0092747845  17.74889    16.38351    15.858351    15.6656685   15.58852    
  361   162.639791667   -0.150758333333    4.263    -122.35179905700683   0.7484    50.16017367926383    251.15210683969616   19.239288   17.498379   16.866423    16.63397     16.529692    0.021887407   0.0050503644  0.004529572   0.0051328666  0.009115577   19.022095   17.33857    16.750515    16.546082    16.467377   
  362   162.770083333   -0.155405555556    4.773    -74.70480242919925    0.5682    50.24787381234719    251.30288508100944   18.78857    17.310911   16.695305    16.463005    16.361729    0.016511543   0.004734915   0.0045080297  0.004814444   0.00828867    18.549973   17.135353   16.567976    16.366455    16.293274   
  363   162.891791667   -0.241838888889    3.543    136.3367129394531     0.2209    50.27065521895134    251.53364967682717   18.079252   16.383724   15.6299515   15.301398    15.104902    0.015643926   0.004452399   0.0039520045  0.0045737564  0.005633763   17.815626   16.18975    15.489265    15.19472     15.029266   
  364   162.724666667   -0.193847222222    2.519    -100.07319939575197   0.8475    50.188620730955456   251.2939254314274    19.039604   16.886263   16.019995    15.708465    15.537361    0.019620715   0.004368886   0.004041262   0.0043553123  0.0061748815  18.808214   16.71601    15.896512    15.614832    15.470974   
  366   163.003041667   -0.336447222222    2.995    -119.1577993408203    0.8551    50.279822050496406   251.76168471796666   18.464642   16.343061   15.545122    15.270259    15.137183    0.018703798   0.004377699   0.0041042906  0.0045460975  0.0056739324  18.195091   16.144728   15.401275    15.161183    15.059848   
  368   162.452333333   -0.0644194444444   3.092    -138.7491000354767    0.5754    50.09044512300189    250.84914902912118   17.853321   16.282082   15.715026    15.476489    15.427763    0.010612639   0.0038916238  0.0036098291  0.004293086   0.0059736944  17.63153    16.118889   15.596665    15.38674     15.36413    
  369   162.744166667   -0.280072222222    2.684    -96.63489905395508    0.7181    50.14041811187319    251.40961187087817   18.198975   16.538801   15.905385    15.677706    15.584111    0.01596712    0.004361815   0.0039991834  0.004531721   0.0063199094  17.954319   16.358786   15.774823    15.578705    15.513918   
  370   162.335416667   -0.105913888889    4.853    -132.99730041809082   0.7353    49.97878770891293    250.76500519728253   18.092474   16.209492   15.487547    15.243722    15.09055     0.011592112   0.0038186926  0.0035825681  0.00385649    0.0054366165  17.87726    16.051138   15.372696    15.156634    15.028804   
  372   162.160333333   -0.0629111111111   1.913    -135.46300007324217   0.6424    49.886034818136366   250.52477510521572   18.741745   16.763083   15.886707    15.557932    15.362836    0.016712485   0.0043628067  0.0038816282  0.003802169   0.0057026767  18.5343     16.610447   15.776003    15.473989    15.303319   
  373   162.248166667   -0.0665            3.949    -126.24810002441406   0.6629    49.945385159566      250.62548307084762   18.876348   16.855629   16.05826     15.786526    15.633232    0.017543541   0.004313249   0.003855429   0.0039261486  0.006182644   18.664349   16.699642   15.945124    15.700739    15.572409   
  374   162.35075       -0.145708333333    6.289    -107.61350084838867   0.514     49.961242360428336   250.82544058568857   19.31621    17.765186   17.191917    16.939495    16.777187    0.022385089   0.005363444   0.004897001   0.0052099586  0.010165337   19.099174   17.605494   17.076096    16.851671    16.714918   
  375   162.818291667   -0.431333333333    2.642    -94.23240103149413    0.5692    50.08330657142576    251.65673103596959   18.24832    16.78666    16.169243    15.932179    15.808152    0.013265899   0.0041810554  0.004033799   0.0040399735  0.006071706   17.96555    16.5786     16.018341    15.817756    15.727024   
  376   162.696833333   -0.370308333333    4.688    -111.18299944763183   0.513     50.04271673379866    251.45466359265964   19.338663   17.9254     17.396652    17.204985    17.118248    0.031329546   0.0061264494  0.005520316   0.006053957   0.012776984   19.076262   17.732328   17.25662     17.098803    17.042963   
  377   162.836333333   -0.471594444444    3.19     -141.44440000743867   0.8989    50.06683642158129    251.72050305946345   18.770004   16.746185   15.984925    15.7506485   15.638767    0.01756938    0.0042272285  0.004050016   0.0041245385  0.005740851   18.476751   16.530413   15.828429    15.631982    15.554631   
  378   162.881333333   -0.510897222222    3.968    -71.18550249023437    0.6676    50.069714297134944   251.81347928444978   19.058865   17.101883   16.318277    16.080627    15.947105    0.024627153   0.0049437103  0.004367643   0.004369379   0.0068199565  18.744514   16.870586   16.150522    15.953424    15.856916   
  379   162.707416667   -0.399355555556    7.051    -134.0938001220703    0.6463    50.02922045354153    251.49795639383447   19.54996    17.906862   17.25357     16.997847    16.850822    0.034972716   0.006029401   0.0052356506  0.005709227   0.010789589   19.280113   17.708313   17.109566    16.888653    16.773401   
  380   162.882083333   -0.561038888889    6.558    -103.38429866943358   0.3174    50.03405122557845    251.86838578212172   19.542076   18.102692   17.51086     17.293245    17.179514    0.02957977    0.006197176   0.0056250663  0.0058312253  0.012139142   19.214579   17.861721   17.336088    17.16072     17.085552   
  381   162.252041667   -0.181552777778    3.161    -116.5214990539551    0.87      49.86636908192485    250.75546705344362   18.196146   16.230827   15.554156    15.326744    15.209287    0.012456658   0.0039252946  0.0036911108  0.003770913   0.005509487   17.984207   16.074884   15.441053    15.240982    15.14848    
