# Dist     Mv     CL   Typ    LTef    logg   Age   Mass   B-V     U-B       V-I     V-K     V        mux       g-V                   muy      Vr       UU        VV        g-i                  WW        [Fe/H]   l           b      Av      Mbol     Vgsr          g                   
  0.636    6.7    5    6.4    3.664   4.59   5     0.79   1.127   1.014     1.135   2.645   15.858   0.069     0.5860099837779998    -1.494   -0.06    23.69     -32.66    1.1449349858760836   -20.11    -0.07    251.19999   49.3   0.081   5.595    -139.06       16.44400978541374   
  0.636    7.0    5    6.29   3.684   4.7    8     0.65   0.929   0.474     0.968   2.346   16.165   -3.203    0.4612700126171112    -0.495   102.73   -96.18    -100.61   0.8976079922318458   26.92     -1.18    251.19999   49.3   0.081   6.625    -36.269997    16.626270928144454  
  0.686    7.1    5    6.5    3.648   4.64   6     0.75   1.2     1.099     1.261   2.865   16.449   -3.631    0.632000030040741     -0.0040  32.1     -106.76   -51.9     1.331541055083275    -29.52    -0.14    251.19999   49.3   0.081   5.93     -106.9        17.080999434947966  
  0.686    6.9    5    6.5    3.656   4.59   5     0.76   1.182   1.125     1.209   2.763   16.209   0.201     0.6206600258350372    -0.28    -13.57   12.81     3.42      1.254528987288475    -11.55    0.05     251.19999   49.3   0.081   5.73     -152.57       16.8296596596241    
  0.686    6.9    5    6.4    3.656   4.62   7     0.77   1.149   1.01      1.194   2.741   16.138   0.083     0.5998700306415558    0.175    39.77    -8.83     -19.63    1.23231400847435     34.03     -0.26    251.19999   49.3   0.081   5.795    -99.229996    16.737870518922804  
  0.686    6.6    5    6.3    3.669   4.59   5     0.77   1.065   0.863     1.087   2.573   15.812   -0.266    0.5469500360488891    1.805    -12.38   -33.28    48.63     1.0738470183610918   14.04     -0.38    251.19999   49.3   0.081   5.56     -151.38       16.358950310707094  
  0.686    6.6    5    6.3    3.669   4.6    5     0.79   1.085   0.924     1.094   2.581   15.828   -1.019    0.5595500240325928    1.1      8.92     -47.38    11.94     1.0842139731645586   8.36      -0.22    251.19999   49.3   0.081   5.56     -130.08       16.387550092697143  
  0.686    7.4    5    6.44   3.665   4.72   8     0.62   1.076   0.864     1.119   2.618   16.577   -0.41     0.5538799843788147    -5.725   40.92    70.71     -166.34   1.121238937854767    -61.87    -0.47    251.19999   49.3   0.081   6.93     -98.08        17.130879648685454  
  0.736    7.0    5    6.5    3.652   4.62   4     0.76   1.201   1.137     1.236   2.815   16.319   -0.836    0.6326299843788147    -0.475   -6.74    -15.26    -15.97    1.2945159138441087   -26.12    0.0      251.19999   49.3   0.081   5.83     -145.74       16.95163022851944   
  0.736    6.6    5    6.3    3.669   4.6    3     0.79   1.129   1.076     1.121   2.606   15.975   -1.295    0.5872699675559998    0.428    4.93     -46.61    -4.26     1.12420107626915     -9.88     0.19     251.19999   49.3   0.081   5.56     -134.07       16.562270349025727  
  0.736    6.1    5    6.2    3.692   4.56   7     0.84   0.939   0.609     0.957   2.287   15.483   0.442     0.467570006608963     -0.718   1.64     24.92     -15.34    0.88131702542305     -3.42     -0.44    251.19999   49.3   0.081   5.19     -137.36       15.950569808244705  
  0.736    7.2    5    6.37   3.674   4.71   8     0.63   0.994   0.656     1.024   2.476   16.584   -0.412    0.5022200111150742    -2.659   -81.22   50.04     -22.25    0.9805440720319749   -111.38   -0.9     251.19999   49.3   0.081   6.779    -220.22       17.086219644904137  
  0.736    7.0    5    6.29   3.684   4.7    8     0.65   0.963   0.65      0.987   2.375   16.42    -2.254    0.4826899996995926    0.248    107.72   -93.5     -81.4     0.9257469830513001   49.89     -0.6     251.19999   49.3   0.081   6.625    -31.279999    16.902690075993537  
  0.736    6.6    5    6.12   3.705   4.67   8     0.68   0.836   0.33      0.902   2.14    15.938   2.553     0.40268001592159275   -0.835   -4.26    90.56     5.24      0.7998620148301125   23.75     -0.89    251.19999   49.3   0.081   6.31     -143.26       16.34067974126339   
  0.736    6.4    5    5.93   3.716   4.66   8     0.7    0.767   0.144     0.874   2.052   15.848   -2.643    0.3592100123167038    1.417    148.32   -133.4    -80.03    0.7583940190672875   93.49     -1.17    251.19999   49.3   0.081   6.148    9.320007      16.20720958507061   
  0.786    6.7    5    6.4    3.664   4.58   5     0.77   1.139   1.07      1.146   2.658   16.247   -2.011    0.593570036649704     0.457    56.89    -83.74    -42.84    1.1612260409593582   16.94     0.09     251.19999   49.3   0.081   5.595    -82.11        16.84056977725029   
  0.786    6.4    5    6.3    3.678   4.58   7     0.81   1.067   0.951     1.039   2.481   15.908   -0.06     0.548210019826889     -0.309   -1.12    3.94      -8.43     1.0027590508461      -7.25     0.07     251.19999   49.3   0.081   5.425    -140.12       16.456210012197495  
  0.786    6.4    5    6.3    3.678   4.59   6     0.82   1.06    0.921     1.033   2.475   15.891   -1.578    0.5437999639511109    -0.015   27.72    -55.39    -33.46    0.9938729887008668   -6.04     -0.01    251.19999   49.3   0.081   5.425    -111.28       16.434799757957457  
  0.786    6.1    5    6.2    3.692   4.57   2     0.86   0.971   0.72      0.966   2.299   15.633   -1.024    0.4877300099134445    -0.143   -6.29    -28.43    -10.38    0.8946460303664208   -24.63    -0.13    251.19999   49.3   0.081   5.19     -145.29       16.120730383753777  
  0.786    6.0    5    6.1    3.697   4.58   5     0.88   0.973   0.771     0.961   2.247   15.632   -0.941    0.48898999369144436   1.535    12.42    -60.16    25.06     0.887241037428379    20.11     0.15     251.19999   49.3   0.081   5.155    -126.58       16.120989963173866  
  0.786    7.4    5    6.44   3.665   4.72   8     0.62   1.064   0.821     1.112   2.609   16.957   -0.146    0.5463200066089631    -1.689   11.64    23.56     -55.14    1.1108719830513      -23.01    -0.6     251.19999   49.3   0.081   6.93     -127.36       17.503320739030837  
  0.786    7.2    5    6.37   3.674   4.71   8     0.63   0.997   0.67      1.026   2.479   16.812   -2.517    0.504109986782074     -1.632   94.94    -69.84    -128.9    0.9835060338974      0.91      -0.85    251.19999   49.3   0.081   6.779    -44.059998    17.316110261440276  
  0.836    6.8    5    6.4    3.66    4.61   6     0.77   1.1     0.895     1.153   2.676   16.522   -0.741    0.5690000150203705    -0.301   16.27    -22.52    -26.82    1.171592995762825    -6.61     -0.48    251.19999   49.3   0.081   5.695    -122.729996   17.09099937415123   
  0.836    6.6    5    6.3    3.669   4.6    5     0.79   1.063   0.856     1.087   2.572   16.266   -1.52     0.5456899771690369    0.273    3.39     -57.05    -10.41    1.0738470183610918   -19.82    -0.4     251.19999   49.3   0.081   5.56     -135.61       16.8116907248497    
  0.836    6.2    5    6.3    3.687   4.52   7     0.8    0.963   0.661     0.976   2.344   15.937   0.895     0.4826899996995926    -1.178   -5.34    53.89     -21.58    0.9094560162425043   -9.67     -0.44    251.19999   49.3   0.081   5.225    -144.34       16.419690274357794  
  0.836    6.3    5    6.3    3.682   4.56   5     0.83   1.061   0.969     1.032   2.431   15.977   -0.642    0.544429993391037     -0.817   27.37    -11.56    -47.7     0.9923919194936752   -5.95     0.24     251.19999   49.3   0.081   5.325    -111.63       16.52143022990227   
  0.836    5.9    5    6.1    3.701   4.54   5     0.84   0.924   0.624     0.926   2.189   15.558   -0.274    0.4581200156211853    0.275    51.1     -25.26    -26.44    0.8354059985876083   38.87     -0.09    251.19999   49.3   0.081   5.055    -87.9         16.016119626522062  
  0.836    6.2    5    6.2    3.687   4.59   6     0.85   0.994   0.766     0.987   2.357   15.842   -1.774    0.5022200111150742    0.166    48.48    -72.98    -44.11    0.9257469830513001   7.8       -0.16    251.19999   49.3   0.081   5.29     -90.520004    16.34422001874447   
  0.836    5.8    5    6.0    3.707   4.55   6     0.89   0.872   0.48      0.909   2.138   15.561   -0.648    0.425359986782074     -1.089   -22.86   4.02      -24.69    0.8102289696335794   -49.15    -0.35    251.19999   49.3   0.081   5.02     -161.86       15.986359857082366  
  0.836    5.8    5    6.0    3.707   4.56   5     0.9    0.885   0.527     0.911   2.143   15.563   -1.712    0.4335499939918518    0.995    0.29     -76.75    10.57     0.8131910197734833   -12.29    -0.22    251.19999   49.3   0.081   5.02     -138.71       15.996549719333649  
  0.836    7.4    5    6.44   3.665   4.72   8     0.62   1.025   0.613     1.081   2.559   17.05    2.628     0.5217499849796295    -0.254   69.94    78.48     -22.38    1.0649609562158586   95.78     -1.27    251.19999   49.3   0.081   6.93     -69.06        17.571749222040175  
  0.886    6.9    5    6.5    3.656   4.57   5     0.74   1.182   1.13      1.21    2.764   16.697   -0.079    0.6206600258350372    0.042    -20.59   0.65      13.13     1.2560100564956667   -16.29    0.07     251.19999   49.3   0.081   5.73     -159.59       17.317660529375075  
  0.886    6.7    5    6.4    3.664   4.59   5     0.79   1.123   1.001     1.133   2.643   16.518   1.113     0.5834900162220001    -1.634   33.63    65.96     -58.77    1.1419730240106583   14.8      -0.1     251.19999   49.3   0.081   5.595    -105.369995   17.101489665269852  
  0.886    6.4    5    6.3    3.678   4.58   6     0.8    1.056   0.907     1.031   2.473   16.294   -2.164    0.541279996395111     0.381    18.92    -88.78    -24.49    0.9909110268354417   -19.6     -0.05    251.19999   49.3   0.081   5.425    -120.08       16.835280622005463  
  0.886    6.5    5    6.3    3.673   4.58   7     0.81   1.015   0.73      1.038   2.5     16.352   -0.069    0.5154499909877777    -0.211   45.28    -7.68     -35.27    1.0012779816389084   28.88     -0.67    251.19999   49.3   0.081   5.46     -93.72        16.867449273824693  
  0.886    6.2    5    6.2    3.687   4.57   5     0.81   1.033   0.906     1.011   2.371   16.011   0.067     0.5267899951934815    0.653    -9.01    -9.06     26.57     0.961291055083275    7.24      0.21     251.19999   49.3   0.081   5.29     -148.01       16.537789674758912  
  0.886    6.3    5    6.3    3.682   4.56   6     0.83   1.011   0.794     1.004   2.41    16.061   0.143     0.512930023431778     -0.848   12.7     19.75     -32.52    0.9509239237308502   -4.25     -0.22    251.19999   49.3   0.081   5.325    -126.3        16.573930847406388  
  0.886    6.2    5    6.2    3.687   4.59   6     0.85   1.013   0.832     0.994   2.365   16.065   0.309     0.5141900072097778    0.0      -14.59   14.06     12.5      0.9361140261292458   -5.16     0.02     251.19999   49.3   0.081   5.29     -153.59       16.579190541267394  
  0.886    6.1    5    6.2    3.692   4.56   5     0.85   0.975   0.731     0.967   2.301   15.958   -0.749    0.49025001502037047   -0.562   55.43    -26.82    -60.17    0.8961270112991333   16.69     -0.1     251.19999   49.3   0.081   5.19     -83.57        16.44825019812584   
  0.886    7.4    5    6.44   3.665   4.72   8     0.62   1.051   0.763     1.101   2.595   17.275   -6.296    0.5381299993991852    1.49     84.88    -272.41   -77.82    1.0945809279680252   -26.92    -0.78    251.19999   49.3   0.081   6.93     -54.120003    17.81312961792946   
  0.886    7.0    5    6.29   3.684   4.7    8     0.65   1.0     0.778     1.001   2.392   16.906   -3.035    0.506                 -0.391   128.37   -127.03   -125.89   0.9464810692071914   31.61     -0.23    251.19999   49.3   0.081   6.625    -10.630005    17.412000137329102  
  0.936    6.7    5    6.4    3.664   4.58   5     0.76   1.151   1.107     1.154   2.663   16.732   -0.808    0.6011300144195557    0.24     12.52    -38.18    -9.58     1.1730740649700167   -1.88     0.18     251.19999   49.3   0.081   5.595    -126.479996   17.333130365371705  
  0.936    6.4    5    6.3    3.678   4.58   2     0.81   1.059   0.918     1.032   2.474   16.305   -0.928    0.5431700096130371    0.107    20.32    -41.48    -20.18    0.9923919194936752   -1.12     -0.02    251.19999   49.3   0.081   5.425    -118.68       16.848170314788817  
  0.936    6.0    5    6.1    3.697   4.56   6     0.85   0.92    0.575     0.938   2.229   15.838   -1.6      0.45560001051425936   -0.399   74.31    -67.15    -78.17    0.8531780346035958   15.75     -0.38    251.19999   49.3   0.081   5.155    -64.69        16.293600308060647  
  0.936    6.0    5    6.1    3.697   4.57   4     0.87   0.955   0.699     0.947   2.243   15.847   -0.815    0.47764998948574067   -0.836   24.42    -17.73    -52.26    0.8665070395469665   -15.27    -0.04    251.19999   49.3   0.081   5.155    -114.58       16.324650111556053  
  0.936    6.0    5    6.1    3.697   4.57   7     0.87   0.913   0.553     0.937   2.227   16.003   0.118     0.45118999218940736   0.014    -9.42    6.1       7.68      0.8516969653964044   -4.48     -0.45    251.19999   49.3   0.081   5.155    -148.42       16.45419025158882   
  0.936    7.4    5    6.44   3.665   4.72   8     0.62   1.054   0.775     1.104   2.598   17.368   -1.916    0.5400200126171112    0.686    60.64    -99.58    -38.0     1.0990239590406419   21.45     -0.74    251.19999   49.3   0.081   6.93     -78.36        17.90802004313469   
  0.936    7.2    5    6.37   3.674   4.71   8     0.63   1.005   0.708     1.032   2.487   17.063   -0.019    0.5091499969959259    0.959    39.97    -29.84    6.51      0.9923919194936752   49.75     -0.74    251.19999   49.3   0.081   6.779    -99.03        17.572149722337723  
  0.936    6.6    5    6.12   3.705   4.67   8     0.68   0.897   0.573     0.919   2.16    16.623   -0.61     0.44111000931262967   -0.393   57.83    -26.6     -55.91    0.8250390437841415   23.39     -0.16    251.19999   49.3   0.081   6.31     -81.17        17.06410920059681   
  0.936    6.4    5    5.93   3.716   4.66   8     0.7    0.823   0.388     0.886   2.063   16.377   -1.389    0.39449000871181483   -1.94    56.52    -22.23    -115.12   0.7761659668087959   -25.35    -0.35    251.19999   49.3   0.081   6.148    -82.479996    16.771490817427637  
  0.936    6.2    5    5.75   3.726   4.65   8     0.71   0.745   0.171     0.853   1.968   16.07    -0.621    0.3453500030040741    -2.156   87.75    4.77      -132.26   0.7272929781079294   9.37      -0.75    251.19999   49.3   0.081   5.982    -51.25        16.415349697828294  
  0.986    6.9    5    6.5    3.656   4.59   7     0.76   1.153   1.021     1.194   2.742   16.869   -1.386    0.6023899981975556    0.332    23.19    -67.31    -20.42    1.23231400847435     -4.7      -0.23    251.19999   49.3   0.081   5.73     -115.81       17.471389479398727  
  0.986    6.8    5    6.4    3.66    4.61   3     0.76   1.164   1.115     1.183   2.716   16.929   -0.74     0.6093200216293335    -0.111   -4.62    -25.83    -10.36    1.2160229533910751   -21.68    0.12     251.19999   49.3   0.081   5.695    -143.62       17.53832087612152   
  0.986    6.7    5    6.4    3.664   4.58   5     0.77   1.13    1.023     1.135   2.646   16.715   0.734     0.5878999969959259    -1.055   1.24     52.82     -27.87    1.1449349858760836   -6.41     -0.04    251.19999   49.3   0.081   5.595    -137.76       17.302900149583817  
