oid_1,ra,dec,snr,v_rad,v_helio,v_gsr,v_err,prior_teff,param_teff,param_logg,param_feh,param_alpha,chi_sq,oid_2,vrad,verr,R,absverr,delta_vgsr,vgsr
644,162.650083333,0.640416666667,165.318856211,8.4432,8.4425,-126.293,9.557,5918.56,6500.0,5.0,-1.0,0.4,208.157,644,4.4662,2.865,0.96,2.865000009536743,-134.73620011138917,-130.27000011138918
645,162.754375,0.745261111111,46.1828825711,42.7917,42.7878,-91.4932,9.353,4727.94,4506.11,2.39718531866,-1.11251309033,0.399810045513,22.9533,645,39.6448,3.306,0.92,3.305999994277954,-134.28489845581055,-94.64009845581054
646,162.681541667,0.651688888889,34.7780411466,49.6062,49.6017,-85.0587,7.908,6623.6,4537.94,3.00029508642,-1.49994347918,0.399742216156,19.2307,646,42.4969,5.789,0.87,5.789000034332275,-134.664901171875,-92.16800117187499
647,162.477208333,0.352130555556,55.3308596384,18.2273,18.2256,-117.608,8.77,4977.45,5504.78,5.0,-1.0,0.4,31.6178,647,15.7155,5.324,0.93,5.323999881744385,-135.8353006439209,-120.1198006439209
648,162.538458333,0.510527777778,32.6766019491,45.4057,45.4015,-89.8735,7.703,5360.33,4576.75,3.99505190592,-1.64771697721,0.281551738718,12.9906,648,36.1982,7.067,0.86,7.066999912261963,-135.27920068359376,-99.08100068359376
649,162.377208333,0.272136111111,33.0690712987,49.7227,49.7181,-86.4867,9.721,4823.39,4914.67,4.99858385713,-0.561240934036,0.00112996758666,13.4535,649,45.9919,4.569,0.88,4.568999767303467,-136.2093982116699,-90.2174982116699
650,162.777916667,0.634022222222,76.8550183635,-15.5408,-15.5393,-150.127,5.484,4712.79,4717.6,4.07048617424,-1.08449339329,0.377778231589,49.517,650,-19.6235,3.977,0.95,3.9769999980926514,-134.58619990539552,-154.20969990539552
651,162.640958333,0.492738888889,69.3350391667,101.029,101.02,-34.175,10.046,5387.28,6749.91,4.38386964869,-0.350385255816,0.384105556229,42.6807,651,95.0397,3.024,0.94,3.0239999294281006,-135.2039993286133,-40.164299328613296
652,162.746541667,0.573594444444,82.3449018539,-1.9171,-1.9169,-136.728,9.768,5229.03,5100.78,4.99969478898,-0.48611652021,7.86414308942E-5,62.3706,652,-7.1689,3.436,0.95,3.436000108718872,-134.81090004730225,-141.97980004730226
653,162.424541667,0.284319444444,57.1854731967,24.7776,24.7753,-111.331,8.989,4519.96,5067.32,4.9999411657,-0.317218101966,9.93884149961E-4,26.7832,653,18.9218,2.189,0.95,2.188999891281128,-136.1085993347168,-117.18679933471681
655,162.647125,0.432005555556,26.8801173816,18.0883,18.0867,-117.284,11.298,4210.19,5952.51,4.09500953732,-0.5002357881,0.398209194215,14.9137,655,10.5417,7.42,0.79,7.420000076293945,-135.37230070495605,-124.83060070495604
656,162.469208333,0.280186111111,138.038080684,3.1857,3.1854,-132.875,11.578,4065.67,4081.89,2.17711004804,-1.16853476802,0.265711686942,146.421,656,-1.0685,2.318,0.96,2.318000078201294,-136.06069993972778,-137.12919993972778
658,162.510208333,0.300069444444,53.0407592664,20.1361,20.1342,-115.813,11.952,4632.96,5867.14,4.49536810711,-0.35091931307,0.399920907541,31.441,658,15.092,2.943,0.95,2.943000078201294,-135.94910076904296,-120.85710076904296
659,162.781625,0.453005555556,44.2798151122,47.3739,47.3695,-87.7607,9.223,5470.97,5494.67,4.99698039769,-0.537978797231,0.177359266794,21.1022,659,41.5069,4.007,0.93,4.006999969482422,-135.13460136718749,-93.62770136718748
660,162.570458333,0.296286111111,56.9695845986,1885.11,1884.94,1749.06,11.784,4583.97,6750.0,5.0,0.0,0.0,28.6224,660,-8.5673,6.839,0.87,6.839000225067139,-136.04998535156255,-144.61728535156254
661,162.329208333,0.180433333333,49.6507135838,315.546,315.517,178.974,8.708,4698.19,5483.64,2.98989981086,-1.32760623849,0.382683126372,28.0305,661,311.0134,4.44,0.89,4.440000057220459,-136.57198999023439,174.4414100097656
662,162.95325,0.5108,40.7144320607,55.316,55.3109,-79.4181,9.417,4380.11,5750.0,5.0,0.2,0.0,40.151,662,50.0754,4.108,0.91,4.107999801635742,-134.73410189208983,-84.65870189208982
663,162.796791667,0.402722222222,39.948749516,88.559,88.5509,-46.7112,9.42,6645.24,4000.0,0.0,-1.05,0.0,40.082,663,85.4507,4.894,0.92,4.894000053405762,-135.27019810791015,-49.81949810791015
664,162.922166667,0.458411111111,62.4154506237,-37.2882,-37.2847,-172.213,10.172,4907.18,4931.67,4.76400982842,-0.764013195245,0.18875388195,34.0616,664,-40.1283,2.221,0.95,2.2209999561309814,-134.92479962158203,-175.05309962158202
665,162.733041667,0.350130555556,52.1342273476,-4.8797,-4.8793,-140.384,9.827,4895.39,5297.45,4.23537384238,-0.595729514199,3.680376198E-4,26.3809,665,-9.7911,3.823,0.94,3.822999954223633,-135.50429981613158,-145.29539981613158
666,162.855583333,0.404258333333,47.31283541,64.9157,64.9097,-70.2703,9.392,4938.07,4404.03,4.95705860207,-0.69144880538,1.70858625484E-4,45.4394,666,58.3733,2.926,0.88,2.9260001182556152,-135.18600281982424,-76.81270281982424
668,162.638416667,0.236963888889,31.6933761655,39.9397,39.9361,-96.034,11.064,3745.45,4372.12,4.24350312136,-1.92138372357,0.399989510141,17.1836,668,38.3565,5.109,0.88,5.109000205993652,-135.97370108032226,-97.61720108032226
669,162.984708333,0.394925,49.6117728259,-12.8519,-12.8507,-147.888,9.512,4118.23,4479.74,4.13486767958,-0.459407482226,2.54707517171E-4,18.2076,669,-15.772,2.8,0.95,2.799999952316284,-135.036099899292,-150.808099899292
670,162.298875,0.07855,43.9495470182,-14.8432,-14.8419,-151.731,10.712,4218.41,5249.48,4.49980872917,-1.11317955198,0.250727831283,17.026,670,-18.9722,2.636,0.93,2.635999917984009,-136.88780027008056,-155.86000027008055
671,162.815041667,0.290286111111,72.3845828338,9.2499,9.2491,-126.328,16.022,4368.63,4802.83,5.0,-1.0375,0.4,120.418,671,2.8865,2.696,0.95,2.696000099182129,-135.57789986419678,-132.69139986419677
672,162.64075,0.205305555556,32.0558442166,234.549,234.527,98.4648,12.493,24456.6,4481.13,2.00215478675,-1.49806819083,1.33097842867E-4,12.3288,672,233.5499,5.834,0.86,5.834000110626221,-136.0841959716797,97.46570402832032
673,162.392625,0.0786111111111,50.1090193315,6.1881,6.1875,-130.58,9.247,5321.27,5497.15,4.99615813721,-0.395406055812,0.0019071331505,21.2397,673,1.9881,2.759,0.94,2.759000062942505,-136.76809986114503,-134.77999986114503
674,162.452708333,0.128194444444,34.0800100135,-30.8942,-30.8914,-167.432,8.964,4843.43,4103.58,4.99990982339,-1.39903558013,4.6714382794E-4,21.7875,674,-34.945,9.865,0.76,9.864999771118164,-136.5378006286621,-171.4828006286621
675,162.305708333,0.0677277777778,30.3009753785,1571.66,1571.52,1434.61,10.433,5183.88,5373.94,1.99987080851,-0.747818141461,1.2206836004E-4,13.3897,675,202.3652,5.408,0.81,5.4079999923706055,-137.0500341796876,65.31516582031239
676,162.85175,0.231652777778,50.008855417,8.2573,8.2565,-127.449,9.745,4624.78,5250.0,5.0,-1.0,0.4,25.6087,676,1.4598,2.956,0.95,2.9560000896453857,-135.7063003768921,-134.2465003768921
677,162.615,0.148261111111,32.0337689559,1532.39,1532.25,1395.98,9.335,6971.04,5184.2,0.805991404127,-1.63171981668,0.399896105656,16.29,677,169.5594,6.816,0.8,6.815999984741211,-136.41001464843748,33.14938535156253
678,162.3955,0.0579527777778,42.3301804537,35.4501,35.4469,-101.379,10.887,5239.07,4919.02,4.17190179197,-0.827780988492,3.58230946491E-4,17.4411,678,22.8153,5.747,0.88,5.747000217437744,-136.82909994506838,-114.01379994506837
679,163.045625,0.251222222222,76.7231446043,15.052,15.0506,-120.34,10.444,4690.14,4847.42,4.99968194052,-0.501834155729,1.67683817065E-5,47.561,679,8.7984,3.335,0.95,3.3350000381469727,-135.39200004577637,-126.59360004577637
680,163.009833333,0.209919444444,27.6409385581,-31.3697,-31.3668,-166.929,10.038,4050.9,6000.0,5.0,0.0,0.0,9.44866,680,-36.6375,6.033,0.83,6.0329999923706055,-135.5593005218506,-172.1968005218506
681,163.052833333,0.21645,54.3140979879,39.3488,39.3452,-96.1403,8.317,4783.04,5249.86,4.62913161529,-0.371877931402,4.54127649904E-5,58.9248,681,34.8365,2.863,0.95,2.86299991607666,-135.48910065917968,-100.65260065917968
682,163.021083333,0.200763888889,32.7716896509,-45.6436,-45.6394,-181.214,10.178,4884.36,5108.78,4.99997453539,-0.516670160411,7.49966519878E-7,11.0623,682,-55.078,4.708,0.87,4.708000183105469,-135.5703995361328,-190.6483995361328
683,162.699875,0.136419444444,26.267358472,117.985,117.975,-18.2178,10.006,5007.14,5500.0,5.0,-0.5,2.5E-4,14.9769,683,105.4558,8.339,0.74,8.33899974822998,-136.20280061035157,-30.747000610351577
684,162.975458333,0.139394444444,30.3045102631,4.502,4.5016,-131.318,12.311,5082.47,5250.0,5.0,-0.5,2.5E-4,19.6964,684,-3.8667,6.72,0.79,6.71999979019165,-135.81999985504152,-139.68669985504152
685,162.832208333,0.087625,34.6477038042,226.057,226.036,89.8712,11.187,5839.27,4253.84,6.91278519131E-8,-2.6785569336,0.395058379902,17.3291,685,218.7484,4.966,0.87,4.966000080108643,-136.1858068359375,82.56259316406249
686,162.516375,0.0314055555556,50.4229135894,65.0227,65.0167,-71.7315,12.04,5073.56,4997.96,4.7269363984,-0.795909317549,0.00149974284797,27.0616,686,55.2614,2.879,0.94,2.878999948501587,-136.75419744873045,-81.49279744873044
687,162.647333333,0.0584,40.2728653876,148.184,148.171,11.6748,9.514,4974.81,5260.34,3.00005965634,-1.17635588786,6.11576392789E-4,16.1295,687,141.9494,4.151,0.91,4.151000022888184,-136.50920573730468,5.440194262695314
688,162.910791667,0.0642194444444,70.7807774543,72.6614,72.6547,-63.477,8.722,5002.83,5334.61,4.99953380202,-0.561004721603,2.07033473908E-5,44.9621,688,73.7141,2.906,0.94,2.9059998989105225,-136.1383998413086,-62.424299841308596
689,162.654416667,0.03625,28.5668333009,41.0326,41.0288,-95.5243,7.582,3890.8,4814.75,4.88921729649,-1.00000061702,1.27605218768E-4,13.7985,689,45.961,4.744,0.87,4.74399995803833,-136.556900402832,-90.59590040283202
690,162.577583333,0.0137916666667,28.9890726483,1162.06,1161.96,1025.24,9.571,4574.73,4763.21,1.02577058461,-1.73685489244,0.211313463733,11.8358,690,313.4429,9.694,0.56,9.694000244140625,-136.82005859375,176.62284140625002
691,162.897625,0.0128861111111,30.6821761787,207.046,207.026,70.723,9.661,4177.29,5547.21,3.40568000484,-1.09863392915,6.9895781304E-5,15.9803,691,203.0311,8.66,0.81,8.65999984741211,-136.32300524902342,66.70809475097658
692,162.944791667,0.00765555555556,61.4964410016,16.8938,16.8922,-119.365,9.304,5120.93,5247.52,4.99767703333,-0.444773488068,3.75028416829E-4,32.5518,692,13.898,3.023,0.94,3.0230000019073486,-136.25880073547364,-122.36080073547365
693,162.837,-2.42398888889,31.2530350089,-16.5192,-16.5177,-160.096,5.171,4712.67,4569.26,4.99999995264,-0.993609988206,1.25741389522E-4,3.65082,693,-18.3892,7.423,0.87,7.422999858856201,-143.5768006286621,-161.9660006286621
695,162.89175,-2.39818055556,18.303192794,-86.3036,-86.2957,-229.727,13.305,4476.46,4000.0,3.5,-4.0,0.4,17.2494,695,-80.3221,23.121,0.37,23.121000289916992,-143.42340350341797,-223.74550350341798
696,162.695791667,-2.42111388889,19.8582274483,77.4778,77.4708,-66.2844,13.73,12181.6,4573.34,3.14680378319,-1.5944428762,0.399980892029,10.4637,696,57.7938,27.346,0.5,27.34600067138672,-143.76219846191407,-85.96839846191406
697,162.626916667,-2.3891,33.9448980485,174.545,174.529,30.7765,5.628,4544.0,6142.28,4.7905751589,-0.997466167163,0.0580057181,3.48769,697,175.8528,10.209,0.86,10.208999633789062,-143.7684981689453,32.08430183105469
700,162.958666667,-2.51413611111,26.8764074622,-25.4731,-25.4707,-169.149,5.843,4351.47,4750.0,5.0,-1.0,0.4,5.07746,700,-35.7008,11.449,0.8,11.449000358581543,-143.67589933776856,-179.37669933776857
701,162.697875,-2.47443333333,31.9169626512,105.368,105.358,-38.5488,4.694,6453.75,5500.0,5.0,-1.5,0.4,4.76417,701,98.2562,6.509,0.83,6.508999824523926,-143.9167962158203,-45.660596215820306
702,162.830625,-2.47745555556,19.6531271584,31.5144,31.5115,-112.23,16.258,7552.57,4498.99,2.72884967642,-0.895925753998,0.397471532405,11.2882,702,19.9316,25.46,0.63,25.459999084472656,-143.74440048217775,-123.81280048217775
703,163.075833333,-2.60255277778,32.0155239596,124.97,124.958,-18.8214,5.912,4656.64,4996.48,4.99997881797,-1.0429890395,5.70398743238E-6,5.59503,703,124.7831,10.419,0.83,10.418999671936035,-143.79140122070314,-19.00830122070313
704,162.79175,-2.53065555556,41.1735175194,16.1693,16.1678,-127.779,2.803,4573.11,4750.0,5.0,-1.575,0.4,3.56966,704,8.5995,4.505,0.93,4.505000114440918,-143.9483000793457,-135.3488000793457
705,163.035791667,-2.64196944444,26.3518774996,17.7369,17.7353,-126.211,5.53,4818.13,5000.08,4.53007843034,-0.767350761558,0.112055767929,5.12774,705,15.4805,8.633,0.81,8.633000373840332,-143.94790032958986,-128.46740032958985
706,162.250333333,-2.40350555556,21.8445805513,4.8942,4.8937,-139.39,8.75,0.0,4999.68,4.99966430261,-0.505964389782,5.05662832066E-4,4.88801,706,-1.2556,11.0,0.66,11.0,-144.28419984817504,-145.53979984817502
707,162.785583333,-2.60039444444,19.4443206105,61.0484,61.0429,-83.1137,9.953,5752.81,4455.15,2.41079121293,-0.911213995997,4.89164283314E-4,7.55874,707,48.9566,14.341,0.59,14.340999603271484,-144.16210087890624,-95.20550087890624
708,162.815333333,-2.62840277778,41.5126441169,69.9461,69.9398,-74.2586,8.503,4200.14,4750.0,5.0,-2.0,0.4,33.5525,708,59.6244,14.997,0.78,14.996999740600586,-144.20469832763672,-84.58029832763671
711,163.03225,-2.74775277778,21.839229962,21.7483,21.7463,-122.51,7.841,5061.53,4218.15,3.49996688017,-2.13100622545,0.388963247467,7.68067,711,21.557,14.178,0.71,14.178000450134277,-144.25830055236815,-122.70130055236815
712,162.2,-2.42125,47.0945302067,43.5064,43.5027,-100.898,9.717,5308.28,4511.9,5.0,-1.5,0.4,10.3302,712,29.7223,18.479,0.81,18.479000091552734,-144.40440106201171,-114.68210106201171
715,162.591666667,-2.61124166667,21.0043853541,-42.4976,-42.4938,-186.936,9.384,3381.61,4725.73,4.99905786964,-1.48888872676,7.09456834492E-4,15.5128,715,-45.7765,12.393,0.6,12.392999649047852,-144.43839944458009,-190.21489944458008
718,162.545416667,-2.62865,24.0411164625,57.6105,57.6054,-86.9474,7.563,4352.05,4019.09,3.94620694541,-4.03766999894,0.4,9.26488,718,48.7268,12.682,0.55,12.682000160217285,-144.55790033569338,-95.83110033569338
719,162.832791667,-2.79217777778,29.1712593459,33.8413,33.8382,-110.81,7.25,4875.4,4210.17,4.99938224539,-1.07889707322,1.52319464054E-4,5.75487,719,22.0234,9.72,0.73,9.720000267028809,-144.65130096435547,-122.62790096435548
720,162.966125,-2.88936111111,22.816928883,-9.4495,-9.4486,-154.201,7.572,3045.33,5161.59,3.79489201289,-0.822243691884,0.251473580299,10.0336,720,-11.6649,9.881,0.61,9.880999565124512,-144.75149991607665,-156.41639991607664
721,162.604333333,-2.71427777778,47.4182787969,115.951,115.941,-28.7825,3.525,4996.6,4625.83,4.66553594345,-1.91594278309,0.399999981361,3.17488,721,105.9394,4.852,0.94,4.8520002365112305,-144.73349639892578,-38.794096398925774
722,162.81175,-2.87216944444,31.2138648502,-16.2702,-16.2687,-161.175,5.284,4731.31,4500.36,4.99998256439,-0.940247836119,5.09300976588E-4,3.53223,722,-20.2359,6.516,0.85,6.515999794006348,-144.9047992706299,-165.1406992706299
723,162.849958333,-2.90257222222,47.9289533613,18.1178,18.1161,-126.828,2.732,5433.01,5122.03,4.5801122751,-1.13705062529,0.267239711435,4.01197,723,12.7533,3.363,0.93,3.36299991607666,-144.94579975891114,-132.19249975891114
724,162.2235,-2.48539444444,50.7471291618,67.5458,67.54,-77.0161,3.229,5253.99,4500.37,4.49982576529,-1.51711622529,0.248904449071,4.34493,724,62.5829,5.223,0.93,5.2230000495910645,-144.5618992553711,-81.9789992553711
725,162.649041667,-2.81896666667,28.8106516744,67.2991,67.293,-77.6738,6.769,4595.11,4000.0,5.0,-3.5,0.4,6.60706,725,61.337,10.094,0.81,10.093999862670898,-144.97290278320312,-83.63590278320312
726,162.156458333,-2.53988888889,27.6353370348,95.0546,95.0465,-49.7539,5.738,12482.3,4191.53,1.49997519729,-1.33413367481,0.00102433839831,9.60866,726,93.5015,9.845,0.84,9.845000267028809,-144.80850357666014,-51.30700357666015
727,162.70525,-2.79815277778,44.9869745689,36.27,36.2667,-108.566,4.166,4856.5,4342.88,4.99993186248,-0.746307247867,4.94954559503E-4,6.42089,727,27.6358,6.809,0.92,6.809000015258789,-144.83600045776367,-117.20020045776367
728,162.686958333,-2.85203055556,31.4993208555,-36.2619,-36.2586,-181.271,4.425,3475.2,4676.06,4.82995964188,-0.999999928406,0.0907787898109,2.95489,728,-38.997,6.82,0.88,6.820000171661377,-145.00909814453124,-184.00609814453122
729,162.420208333,-2.63264722222,22.685088731,103.347,103.338,-41.3895,7.61,3952.5,5999.1,3.88498056362,-1.25712972876,0.399990138216,8.34905,729,99.3986,13.466,0.68,13.465999603271484,-144.7365001220703,-45.33790012207031
730,162.180333333,-2.54274444444,24.4984678451,197.115,197.098,52.3197,6.052,3916.84,6158.69,4.66491417491,-2.00090655116,0.386776916982,16.3374,730,202.7359,12.233,0.64,12.232999801635742,-144.79530549316405,57.940594506835936
731,162.352333333,-2.68188611111,35.5039490129,18.028,18.0264,-126.931,4.733,4466.87,4499.94,4.99999971043,-1.03396165456,1.19912695235E-4,3.6434,731,9.975,7.026,0.91,7.026000022888184,-144.95899987792967,-134.98399987792968
732,162.425541667,-2.677975,25.1605076948,281.156,281.131,136.28,5.251,4258.87,4109.71,0.983097323638,-2.42384802114,2.16817453477E-4,7.84798,732,286.8524,7.205,0.71,7.204999923706055,-144.876005859375,141.976394140625
733,162.495,-2.80166388889,39.3082876693,163.008,162.993,17.8751,3.93,5810.16,5106.98,4.69747471224,-1.19748407819,0.24199533069,3.13482,733,159.4975,6.501,0.91,6.500999927520752,-145.13289560546875,14.364604394531256
734,162.381375,-2.64609722222,37.7972795102,331.69,331.661,186.844,27.517,7357.81,8250.0,5.0,0.0,2.5E-4,6.8599,734,376.5786,51.866,0.53,51.86600112915039,-144.84600244140626,231.73259755859374
735,162.689916667,-2.98550277778,24.4468130332,55.5319,55.5269,-89.8658,5.597,3926.71,4559.71,4.98942113353,-2.00000466446,9.70536826606E-5,8.12804,735,56.3607,7.751,0.73,7.750999927520752,-145.39769849853514,-89.03699849853513
736,162.4425,-2.79423611111,15.2054590862,42.097,42.0932,-103.072,10.474,6894.25,4289.84,4.99828263846,-1.42136844545,0.00132091444223,12.2677,736,29.5655,11.134,0.55,11.133999824523926,-145.16900012207032,-115.60350012207032
737,162.269791667,-2.68259166667,28.5773758829,112.218,112.208,-32.8587,6.872,4729.66,4524.64,4.50000038398,-2.199836118,0.375145458338,5.0001,737,107.6712,8.084,0.77,8.083999633789062,-145.07670231933594,-37.40550231933594
738,162.659041667,-3.04069722222,39.5323384855,7.4863,7.4857,-138.106,4.048,4347.25,5075.33,4.94187228548,-0.701118502807,0.16702638504,3.23697,738,1.7372,5.857,0.92,5.85699987411499,-145.59229999160766,-143.85509999160766
739,162.544,-2.91008333333,25.3092807559,21.2641,21.2622,-124.104,9.366,5364.52,4998.31,4.21774801202,-0.602416440443,4.0404131991E-4,4.65782,739,21.845,11.459,0.76,11.458999633789062,-145.36809912109373,-123.52309912109374
740,162.664416667,-3.07523611111,22.8462627401,227.729,227.709,82.0247,16.001,3816.74,6349.04,4.99998905922,-0.728797244134,7.12597005562E-8,5.71041,740,206.3559,19.412,0.55,19.41200065612793,-145.70430390625,60.65159609374999
741,162.124375,-2.42136666667,27.8608044799,130.673,130.662,-13.8366,5.073,3261.88,5060.79,4.49311798267,-1.99318065241,0.39999643717,3.9996,741,125.3743,10.044,0.78,10.043999671936035,-144.50960415039063,-19.135304150390624
742,162.164833333,-2.43319444444,32.0143495811,129.641,129.63,-14.8505,22.351,4270.47,8500.0,5.0,-0.525,0.4,6.2578,742,100.6286,38.299,0.56,38.29899978637695,-144.49150646972657,-43.86290646972657
743,162.624375,-3.10150555556,29.3688293469,34.1823,34.1792,-111.632,6.815,4278.5,4933.74,0.633449305288,-2.46530079577,0.372248759313,5.62401,743,25.1492,10.386,0.73,10.38599967956543,-145.81430056762696,-120.66510056762695
744,162.542458333,-3.02195833333,25.2638481615,93.5588,93.5504,-52.1398,5.368,4598.65,4995.78,4.99875599308,-1.65850755551,0.364485701825,4.01266,744,85.4991,8.495,0.78,8.494999885559082,-145.69859974365235,-60.19949974365235
745,162.261291667,-2.63888611111,50.3922092774,-2.3243,-2.3241,-147.275,3.278,4760.65,4499.92,4.99999646093,-0.598770587378,2.6254599887E-4,3.38356,745,-6.5574,5.219,0.94,5.218999862670898,-144.95069994926453,-151.50809994926453
746,162.536958333,-3.08001388889,19.861438659,-18.5269,-18.5252,-164.389,10.468,0.0,5332.44,5.0,-1.5375,0.4,9.64393,746,-12.9737,17.284,0.61,17.284000396728516,-145.86210066223146,-158.83580066223146
